LFQ intensity Nev7	LFQ intensity Nev4	LFQ intensity Nev10	LFQ intensity Nev6	LFQ intensity Mel10	LFQ intensity Mel8	LFQ intensity Nev1	LFQ intensity Mel14	LFQ intensity Mel6	LFQ intensity Mel1	LFQ intensity Mel11	LFQ intensity Mel5	LFQ intensity Nev8	LFQ intensity Mel9	LFQ intensity Nev14	LFQ intensity Mel2	LFQ intensity Nev2	LFQ intensity Nev12	LFQ intensity Nev9	LFQ intensity Nev11	LFQ intensity Mel13	LFQ intensity Mel3	LFQ intensity Mel7	LFQ intensity Nev5	LFQ intensity Mel4	LFQ intensity Mel12	LFQ intensity Nev3	LFQ intensity Nev13	Library indices	Majority library index	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
15.1923313140869	15.8885765075684	15.8353099822998	15.5398855209351	16.1259784698486	14.2136354446411	12.8572931289673	14.7188539505005	15.483847618103	13.8642826080322	13.0790510177612	13.4365653991699	15.5517683029175	14.7289304733276	15.9865083694458	15.5247554779053	15.5291557312012	14.4945430755615	15.3175888061523	14.7412033081055	15.4401874542236	15.3815431594849	14.8653469085693	12.6704702377319	15.4050750732422	15.3207654953003	17.0789012908936	11.6330404281616	0	0				9606	8	8	8	20.2	20.2	20.2	50.704	0	16.127	1300400	28	93	P41240;H3BUM9;H3BN15;H3BU69	P41240	Tyrosine-protein kinase CSK	CSK	3056
16.0433483123779	16.7556438446045	16.5341358184814	16.1972160339355	15.0269985198975	14.0945730209351	15.3877477645874	15.5209865570068	15.4146194458008	15.8177328109741	14.7025518417358	14.1144742965698	13.9097995758057	12.5496263504028	14.7462825775146	14.643292427063	15.4258060455322	15.3477249145508	16.2312965393066	15.6236524581909	15.2097578048706	17.7864742279053	16.5840377807617	12.9229545593262	14.5532093048096	15.4261989593506	16.1015243530273	11.4596681594849	0	0				9606	4	4	4	16.1	16.1	16.1	30.895	0	9.5121	2908700	14	74	P42126-2;P42126;H3BS70;Q96DC0	P42126-2;P42126;H3BS70;Q96DC0	Enoyl-CoA delta isomerase 1, mitochondrial	ECI1;DCI	3058
17.7507457733154	18.1746044158936	17.7428760528564	17.8028450012207	18.1106472015381	15.8869829177856	16.9254379272461	17.5579414367676	18.0241546630859	16.8073806762695	16.1702976226807	17.3999118804932	16.9496898651123	16.8030967712402	17.3766174316406	17.2053356170654	18.1707458496094	17.2395801544189	17.1897869110107	17.6074028015137	17.8482437133789	17.2791213989258	18.0859184265137	16.248908996582	17.6433620452881	17.672384262085	19.126537322998	12.7265176773071	0	0				9606	16	16	6	36.6	36.6	12.3	50.67	0	35.853	22999000	22	332	P42167;G5E972;P42167-2;H0YJH7	P42167;G5E972;P42167-2;H0YJH7	Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin	TMPO	3060
14.4857664108276	15.5353059768677	14.6277046203613	14.4728813171387	14.6014223098755	14.0669298171997	13.7719020843506	14.6109666824341	14.4001455307007	13.1599340438843	13.86669921875	15.0280790328979	14.1667127609253	14.6842555999756	15.1147184371948	15.1522846221924	14.4878396987915	14.0881252288818	14.5244188308716	14.7996864318848	14.9557409286499	15.1622734069824	15.1107683181763	11.4106645584106	14.4076662063599	13.7605123519897	15.1794033050537	12.6410045623779	0	0				9606	7	7	7	7.1	7.1	7.1	117.8	0	15.264	1060300	58	108	P42285;H0YAC4;H0Y8U3	P42285	Superkiller viralicidic activity 2-like 2	SKIV2L2	3061
14.5900020599365	13.4761610031128	15.2144708633423	14.943247795105	17.3352508544922	14.9114389419556	12.2832260131836	17.4645137786865	19.0560283660889	13.1011524200439	15.0460586547852	17.5701522827148	15.5374307632446	16.1771659851074	13.7817697525024	17.2555274963379	16.2170295715332	13.0854625701904	16.0393047332764	12.601354598999	14.4146194458008	17.3277282714844	15.2615070343018	12.3008527755737	16.6808547973633	12.9886827468872	17.6269931793213	12.1414556503296	0	0				9606	10	10	10	5.6	5.6	5.6	236.83	0	17.19	3443900	118	90	P42356;P42356-2	P42356	Phosphatidylinositol 4-kinase alpha	PI4KA	3063
17.3342914581299	17.6589221954346	17.5048656463623	17.6687889099121	16.1326007843018	16.2872066497803	16.6411762237549	16.8177833557129	16.6645584106445	16.9930267333984	15.0794849395752	16.5078868865967	16.3617038726807	16.41796875	17.4715957641602	16.6135311126709	17.5775470733643	17.0497417449951	17.3146018981934	17.2598533630371	16.7855796813965	18.1517505645752	17.8342990875244	15.877140045166	16.101749420166	16.9181175231934	17.2574615478516	11.2368955612183	0	0				9606	10	10	10	24.4	24.4	24.4	41.924	0	22.319	14441000	21	198	P42765;A0A0B4J2A4;K7EME0;K7ER88;K7EJB1;K7EJ68	P42765;A0A0B4J2A4;K7EME0	3-ketoacyl-CoA thiolase, mitochondrial	ACAA2	3066
13.6325197219849	12.5090818405151	12.2753095626831	11.9649362564087	15.8775482177734	12.9797925949097	13.3546743392944	15.6206207275391	14.6742477416992	11.9847841262817	12.5347719192505	16.0471248626709	12.4098796844482	14.128755569458	12.5359935760498	14.8167333602905	14.400634765625	12.80442237854	11.5099105834961	13.5296277999878	13.521354675293	15.7974843978882	15.6367092132568	11.9128017425537	15.4449825286865	14.021674156189	14.0751190185547	13.5188837051392	0	0				9606	8	8	8	10.1	10.1	10.1	97.321	0	14.759	865230	42	56	P43246-2;P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8;A0A2R8Y713	P43246-2;P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8	DNA mismatch repair protein Msh2	MSH2	3070
17.4258708953857	18.1457920074463	17.4825878143311	16.4808368682861	18.2479915618896	16.606954574585	16.5524597167969	17.6701030731201	18.3827075958252	17.1745548248291	17.5323715209961	17.7662315368652	15.2496318817139	17.4247245788574	16.8120269775391	16.7651309967041	17.9712963104248	16.8951015472412	17.3388233184814	16.5678958892822	17.8277397155762	19.176212310791	18.6045818328857	15.0642375946045	17.221851348877	17.8333721160889	19.1225242614746	12.5547151565552	0	0				9606	23	23	23	32	32	32	80.852	0	48.873	27530000	43	421	P43304;P43304-2;F5GYK7	P43304;P43304-2	Glycerol-3-phosphate dehydrogenase, mitochondrial	GPD2	3072
13.2876167297363	17.3027820587158	16.701847076416	13.2168235778809	17.8622379302979	15.4623746871948	13.618522644043	17.2787570953369	17.1243438720703	12.4385356903076	15.6828298568726	17.8513584136963	15.9456043243408	16.5152988433838	15.8191061019897	16.3428726196289	17.1503620147705	16.1177234649658	15.9879970550537	16.1337852478027	17.5563716888428	17.0758762359619	17.3705005645752	12.2911128997803	17.4769840240479	17.176212310791	17.5941200256348	13.1329498291016	0	0				9606	12	12	12	28.9	28.9	28.9	43.507	0	26.853	7110800	23	141	P43686-2;P43686	P43686-2;P43686	26S protease regulatory subunit 6B	PSMC4	3075
13.4950160980225	13.3047294616699	12.4843168258667	12.58154296875	15.350248336792	13.5897731781006	12.9554433822632	13.2190780639648	16.5425338745117	14.4482450485229	13.4214887619019	14.3472318649292	13.1556205749512	13.9532518386841	12.9029979705811	15.0611600875854	13.4668407440186	12.2657022476196	13.4826192855835	11.9654855728149	15.1856880187988	15.5250005722046	14.7089757919312	10.4964542388916	14.4865837097168	12.620792388916	13.8984298706055	11.9649868011475	0	0				9606	5	5	5	15.5	15.5	15.5	36.025	0	10.595	986690	18	56	P45954-2;P45954	P45954-2;P45954	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	ACADSB	3078
16.491117477417	16.3950653076172	16.1837520599365	15.5944700241089	17.5340442657471	15.9176054000854	15.2499284744263	17.2475757598877	17.4313507080078	16.0731582641602	16.413330078125	17.958553314209	16.1169319152832	16.949348449707	15.8218240737915	16.6886596679688	17.3543186187744	14.8660230636597	15.8366670608521	16.0650997161865	18.1170043945313	18.0886116027832	17.4188899993896	14.0509538650513	17.1014423370361	17.3165473937988	17.559362411499	12.2971467971802	0	0				9606	19	19	18	26.2	26.2	25	93.307	0	41.934	13851000	40	315	P45974-2;P45974;A0A7P0TB18;F5H571	P45974-2;P45974	Ubiquitin carboxyl-terminal hydrolase 5	USP5	3079
14.2428016662598	15.7024431228638	15.1902875900269	14.5445423126221	16.6905708312988	14.0180263519287	14.098690032959	15.7176494598389	15.7835102081299	14.3724565505981	14.5829067230225	16.2440662384033	14.7267503738403	15.6837072372437	14.5799055099487	15.9789113998413	14.8387603759766	15.3500413894653	14.4000787734985	14.3200244903564	15.3623208999634	16.374870300293	16.5519027709961	12.9844360351563	16.7831516265869	16.4432353973389	16.5506420135498	11.6770133972168	0	0				9606	8	8	6	17.2	17.2	13.3	63.541	0	16.468	3592300	27	135	P46060;H0Y4Q3;B0QYT4;B0QYT6	P46060;H0Y4Q3	Ran GTPase-activating protein 1	RANGAP1	3082
16.4425716400146	16.921028137207	13.7882814407349	16.3744106292725	17.1629028320313	16.0451412200928	12.136679649353	16.8206520080566	16.9573059082031	15.6346120834351	15.3903036117554	17.9935245513916	17.0979499816895	16.0592803955078	16.0150451660156	17.304386138916	16.7805919647217	15.9184904098511	15.8969240188599	16.2917823791504	17.1008262634277	17.2554340362549	17.3386497497559	12.4430809020996	17.0146522521973	17.0505924224854	17.2480392456055	11.2757291793823	0	0				9606	11	11	11	19.1	19.1	19.1	73.457	0	22.484	6755800	35	124	P46063;F8WA66;F8WD97;F5H2L2;F5H4P4;F5H3W0	P46063	ATP-dependent DNA helicase Q1	RECQL	3083
15.8728914260864	17.0618133544922	15.6756534576416	16.3926696777344	18.4181499481201	15.3945627212524	14.2717552185059	16.4815311431885	17.3191070556641	16.3512153625488	15.9704427719116	18.2351913452148	16.3940601348877	16.2872982025146	15.6010456085205	17.899829864502	17.6824321746826	15.870436668396	15.8360500335693	16.657039642334	17.8009510040283	17.6233520507813	18.0659217834473	12.5557823181152	17.9507732391357	17.7112903594971	18.1704044342041	12.5261268615723	0	0				9606	15	15	15	21.6	21.6	21.6	89.301	0	33.551	9585400	32	213	P46087;P46087-4;P46087-2;P46087-3;F5GWB7;F5H709;F5H5X6;F5GYR3;F5H359;F5H8G6	P46087;P46087-4;P46087-2;P46087-3	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	NOP2	3084
14.8893613815308	15.4965419769287	14.6481885910034	14.5777235031128	17.2051448822021	14.6065788269043	12.4130516052246	15.9403591156006	15.5682535171509	12.0054521560669	14.5744752883911	16.4818153381348	14.7304697036743	15.0993480682373	14.5958986282349	15.4686880111694	15.6007843017578	13.9370975494385	14.4411287307739	14.7566604614258	13.828761100769	15.4170942306519	16.1340446472168	11.5517311096191	15.9574193954468	14.7699928283691	16.0098724365234	12.7064695358276	0	0				9606	6	6	2	23	23	7.9	33.83	0	11.137	2387000	19	98	P46108;I3L297	P46108;I3L297	Adapter molecule crk	CRK	3086
15.5632562637329	15.766580581665	15.3038520812988	15.0362596511841	16.0078601837158	14.176796913147	14.4128341674805	15.3482093811035	15.8523836135864	14.678765296936	14.3206596374512	15.4482135772705	14.6959352493286	12.5064172744751	14.8959541320801	15.2898750305176	15.8695211410522	14.8635091781616	14.8543815612793	14.7471961975098	16.0379123687744	15.8111486434937	16.2595233917236	12.3162126541138	17.19287109375	14.0401248931885	16.7834072113037	11.0172281265259	0	0				9606	6	6	6	27.7	27.7	27.7	33.777	0	12.468	2613100	16	91	P46109	P46109	Crk-like protein	CRKL	3087
13.4949808120728	13.8305902481079	13.4765071868896	13.2590074539185	14.810772895813	13.5594892501831	13.2298402786255	14.4723100662231	13.1444139480591	14.6490316390991	13.8477687835693	15.0123624801636	12.6994571685791	15.0138893127441	13.4878845214844	15.4705953598022	14.6743679046631	13.7436408996582	13.1908550262451	13.6776094436646	14.9932918548584	16.1996536254883	15.7929935455322	12.7905836105347	14.0516338348389	15.0519313812256	14.7017307281494	12.4898777008057	0	0				9606	4	4	4	9.1	9.1	9.1	81.316	0.00043573	7.9979	924320	29	47	P46199;H7C213	P46199	Translation initiation factor IF-2, mitochondrial	MTIF2	3088
18.876277923584	18.9952087402344	18.7160549163818	18.3161487579346	19.6222991943359	17.7984848022461	17.7746200561523	18.6247463226318	19.0518932342529	17.9897041320801	17.7743625640869	19.3970737457275	18.2712078094482	18.6536502838135	18.0055255889893	18.6351299285889	18.9947128295898	17.9425487518311	18.3473281860352	18.5415496826172	19.6603336334229	19.2440719604492	19.3840160369873	16.4857196807861	19.1539287567139	18.7877178192139	19.5343112945557	14.6991930007935	0	0				9606	14	14	14	54.1	54.1	54.1	22.591	0	33.131	56050000	11	370	P46781;B5MCT8;C9JM19;F2Z3C0;A8MXK4	P46781;B5MCT8;C9JM19	40S ribosomal protein S9	RPS9	3089
17.9944095611572	18.7090702056885	18.0777015686035	17.803539276123	18.6702060699463	17.4246425628662	17.4056568145752	18.2750339508057	18.3064346313477	17.3979091644287	17.4337978363037	18.9623699188232	17.3213119506836	17.3465480804443	17.6789302825928	17.9379024505615	18.3830451965332	17.6768665313721	17.6254940032959	18.0977439880371	18.4875030517578	18.3703727722168	18.7214393615723	16.245849609375	18.463077545166	18.320915222168	19.42799949646	12.5992574691772	0	0				9606	8	8	2	44.2	44.2	9.1	18.898	0	16.743	23754000	8	155	P46783;F6U211;A0A2R8Y7H1;A0A2R8YFH6;A0A2R8Y6L3;Q9NQ39	P46783;F6U211;A0A2R8Y7H1;A0A2R8YFH6;A0A2R8Y6L3	40S ribosomal protein S10	RPS10	3090
16.0321102142334	16.61741065979	15.1500253677368	12.639687538147	13.9353094100952	15.0474643707275	13.5398855209351	12.2020444869995	13.1202220916748	14.9393491744995	13.2114562988281	14.3694610595703	12.5230960845947	15.4392461776733	13.7246208190918	12.7358245849609	16.8424243927002	14.731053352356	12.1297054290771	14.2697839736938	13.2425479888916	13.8534708023071	13.552188873291	14.143702507019	14.0237064361572	13.4704504013062	14.7305765151978	11.686990737915	0	0				9606	8	8	7	3.4	3.4	3	270.63	0	17.351	1658900	101	70	P46821;D6RA32;D6RGJ3;D6RA40;D6RCL2	P46821;D6RA32	Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1	MAP1B	3091
16.6752128601074	14.1283111572266	14.7522811889648	12.9718084335327	17.776741027832	16.23659324646	11.823410987854	16.973876953125	17.0594921112061	13.5544357299805	16.0214996337891	17.2303199768066	16.1887054443359	13.8996772766113	13.8696203231812	17.4303703308105	16.3174476623535	12.7919340133667	15.1917142868042	12.3349962234497	17.5865898132324	17.81227684021	13.5079221725464	14.6746892929077	17.2989387512207	15.9557180404663	14.4651660919189	12.6647186279297	0	0				9606	4	4	4	18.4	18.4	18.4	24.047	0	9.3351	3176800	13	57	P46926-2;P46926;D6RAY7;D6R9P4;D6RFF8;D6R917;D6RB13	P46926-2;P46926;D6RAY7;D6R9P4;D6RFF8	Glucosamine-6-phosphate isomerase 1;Glucosamine-6-phosphate isomerase	GNPDA1	3092
17.242094039917	17.9411735534668	17.7302570343018	17.0863857269287	16.8971118927002	12.503981590271	16.4611911773682	17.3001022338867	16.6267070770264	15.8831205368042	15.3125286102295	16.4166812896729	16.2105770111084	16.1403903961182	17.6928882598877	15.7866268157959	18.7636070251465	16.359920501709	17.0514430999756	16.7637042999268	15.9710721969604	17.2265625	17.3701591491699	16.0122966766357	16.0835418701172	14.9338750839233	17.3252696990967	12.1960487365723	0	0				9606	32	32	32	10.7	10.7	10.7	394.46	0	67.369	10412000	174	269	P46939;P46939-2;P46939-4;Q5T097;P46939-3;A0A0D9SG57;A0A0A0MSM3;H0Y337	P46939;P46939-2	Utrophin	UTRN	3094
18.8194370269775	19.71950340271	19.0044555664063	18.3856601715088	20.6281852722168	18.410717010498	18.2704772949219	18.7350940704346	19.3278160095215	18.2869453430176	18.2032337188721	19.1399364471436	19.612756729126	18.6574935913086	19.1416091918945	18.897762298584	19.8475704193115	18.6987648010254	19.2874641418457	18.8457660675049	19.4347343444824	19.2537727355957	19.0283432006836	17.6702404022217	19.8620262145996	18.6471977233887	20.2507247924805	15.3594751358032	0	0				9606	55	55	52	35.1	35.1	33.9	189.25	0	119.54	98682000	83	1006	P46940;A0A0J9YXZ5;H0YLE8;A0A087WWP1;H0YKA5;A0A087X225	P46940;A0A0J9YXZ5;H0YLE8	Ras GTPase-activating-like protein IQGAP1	IQGAP1	3095
13.3606777191162	15.46275806427	14.9958992004395	13.2598905563354	16.231409072876	15.0649528503418	11.8576030731201	15.650182723999	17.1027755737305	15.4211769104004	14.394061088562	17.0145435333252	14.0304946899414	15.8804445266724	12.4560852050781	15.0671825408936	15.3181190490723	13.2586307525635	14.7468290328979	13.9520130157471	14.0734825134277	17.2094345092773	16.4535598754883	12.1928062438965	15.0399475097656	16.1676540374756	17.7700443267822	11.2938203811646	0	0				9606	5	5	5	7.4	7.4	7.4	80.529	0	10.397	2704200	29	75	P46977;P46977-2;A0A0C4DH80;E9PN73;E9PI32;H0YET6	P46977;P46977-2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	STT3A	3096
17.9560585021973	18.2517871856689	17.9757804870605	17.6588535308838	18.8112735748291	17.8544673919678	16.905834197998	18.688591003418	18.86399269104	17.8317642211914	17.5082740783691	18.6005954742432	18.0052509307861	17.9609298706055	17.6661548614502	17.7321147918701	18.7895660400391	17.2279739379883	17.6967639923096	17.3153095245361	17.8150959014893	18.7273025512695	18.6174449920654	16.231107711792	18.3001461029053	18.3176517486572	18.9326076507568	12.0943870544434	0	0				9606	6	6	5	27.6	27.6	24.1	32.949	0	13.338	17277000	13	151	P47755;C9JUG7;F8W9N7;P47755-2;F8WED3	P47755;C9JUG7;F8W9N7;P47755-2	F-actin-capping protein subunit alpha-2	CAPZA2	3099
13.0621995925903	14.3314771652222	13.7237167358398	13.432713508606	17.4176540374756	13.038064956665	12.2418804168701	14.879487991333	16.2947292327881	14.5061836242676	13.4133634567261	16.5330867767334	12.4814128875732	13.2158708572388	13.1741762161255	15.8494539260864	13.8783922195435	12.2231349945068	15.0498056411743	12.8702878952026	18.1306400299072	16.2120780944824	15.335355758667	11.9247379302979	13.6332674026489	13.1381731033325	18.5356407165527	12.286527633667	0	0				9606	13	11	10	23.2	21.5	19.9	56.108	0	24.854	3188900	26	76	P47895;H0Y2X5;H0YKF9;H0YMG7;O94788-4;O94788-3;O94788;H0YNQ3	P47895;H0Y2X5	Aldehyde dehydrogenase family 1 member A3	ALDH1A3	3100
16.0951900482178	17.0384254455566	16.2453308105469	15.5733804702759	18.5764408111572	14.7112369537354	14.014892578125	16.9611549377441	17.4009952545166	16.165828704834	16.0403327941895	17.3896141052246	15.7744779586792	16.5206031799316	16.1269664764404	16.0387268066406	16.7642230987549	15.4527235031128	15.865008354187	15.7126884460449	17.1412086486816	17.6271343231201	17.2223224639893	13.5875434875488	17.227596282959	16.7434673309326	17.7974090576172	11.4570045471191	0	0				9606	20	19	19	29	28	28	87.798	0	41.345	15102000	45	315	P47897;P47897-2;A0A1B0GVU9;B4DDN1;H7C0R3;A0A0U1RQT0;C9J165;A0A0U1RQM8;A0A0U1RQU2;A0A0U1RQE9;A0A0U1RQL2;A0A0U1RQQ5;A0A0U1RRI9;A0A0U1RR66;A0A0U1RQX5;A0A0U1RRC8;A0A1B0GTT3;F2Z2V6;A0A0U1RQX9;A0A0U1RQC3	P47897;P47897-2;A0A1B0GVU9;B4DDN1	Glutamine--tRNA ligase	QARS	3101
15.9188632965088	15.7878255844116	15.9665050506592	13.8842144012451	14.6067523956299	17.4270992279053	14.2200002670288	15.7103223800659	13.589334487915	12.6786832809448	18.1626567840576	19.6272602081299	16.7755851745605	20.4306354522705	16.0420227050781	18.8608436584473	13.8618249893188	16.3070755004883	16.8489170074463	17.8982944488525	14.9523315429688	16.1834030151367	16.2289695739746	12.9369955062866	19.5194320678711	18.719970703125	16.5032978057861	16.9206790924072	0	0				9606	10	10	10	66.9	66.9	66.9	15.075	0	22.727	26484000	10	159	P47929	P47929	Galectin-7	LGALS7	3102
17.6239242553711	18.5741863250732	18.3802585601807	17.8047351837158	17.3648700714111	16.7091369628906	17.1906547546387	18.5415496826172	16.9922523498535	16.5787124633789	17.1644744873047	18.3240394592285	16.9720821380615	17.7820644378662	17.886791229248	17.5508213043213	18.4781303405762	17.5210628509521	17.774040222168	18.0310115814209	18.2227001190186	19.161205291748	18.6760749816895	15.4507598876953	17.8951606750488	17.5064926147461	19.4120826721191	12.9085359573364	0	0				9606	10	10	10	42	42	42	29.668	0	22.844	21135000	14	222	P47985;P0C7P4	P47985;P0C7P4	Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11;Putative cytochrome b-c1 complex subunit Rieske-like protein 1	UQCRFS1;UQCRFS1P1	3103
18.4375400543213	19.0056076049805	18.9775981903076	18.0252361297607	19.8994312286377	18.8965816497803	18.0207405090332	19.4967174530029	19.9038791656494	19.0289096832275	19.1287536621094	19.2171955108643	17.0566368103027	19.7093906402588	18.3134937286377	20.0145435333252	18.36110496521	18.1289806365967	18.2017498016357	18.3161926269531	20.5449123382568	21.1046962738037	20.3316688537598	16.0034294128418	19.2860431671143	19.5486793518066	19.379264831543	11.8085279464722	0	0				9606	10	10	10	48.4	48.4	48.4	23.277	0	22.06	39389000	12	238	P48047;A0A494C0K9;H7C0C1;H7C086;H7C068	P48047;A0A494C0K9;H7C0C1	ATP synthase subunit O, mitochondrial	ATP5O	3104
19.1805896759033	18.736515045166	18.9448375701904	18.3968639373779	17.6827068328857	15.7978391647339	17.2240200042725	18.5362091064453	16.2700023651123	16.6890697479248	14.3034238815308	17.9515132904053	18.1562023162842	15.9769220352173	18.2096252441406	16.963077545166	18.8128414154053	17.1827239990234	18.0355834960938	17.652494430542	16.5293235778809	17.5225200653076	17.8424854278564	16.2417411804199	16.6846942901611	17.0083198547363	20.7921733856201	11.394757270813	0	0				9606	10	10	10	17	17	17	80.699	0	20.693	13422000	47	165	P48147;A0A499FJL1	P48147;A0A499FJL1	Prolyl endopeptidase	PREP	3106
16.9594593048096	16.5980224609375	16.5497550964355	16.2639293670654	18.6362991333008	12.6610155105591	14.8985538482666	17.3778877258301	13.7805519104004	13.2811117172241	16.6038722991943	13.8190603256226	16.3281841278076	16.9587783813477	16.1494884490967	18.0917663574219	18.1853408813477	13.2164649963379	15.5802879333496	16.4876823425293	17.882022857666	17.6977825164795	18.4417610168457	15.5955781936646	17.9414596557617	16.8246364593506	17.6797542572021	12.1963367462158	0	0				9606	7	7	5	20.7	20.7	13.3	39.802	0	14.744	6290400	18	86	P48426-2;P48426;H7BXS3;S4R320	P48426-2;P48426;H7BXS3	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	PIP4K2A	3109
13.6426563262939	13.9525594711304	12.5278148651123	13.1459941864014	16.6713466644287	12.2768383026123	11.8033742904663	16.090877532959	16.4951686859131	13.1368007659912	12.0127115249634	17.0450553894043	13.5987501144409	13.5737428665161	13.4807901382446	15.6849679946899	13.4183797836304	15.5104551315308	13.3385248184204	13.8530168533325	16.7391204833984	17.3477592468262	17.4513721466064	13.3476209640503	16.4179344177246	16.3092994689941	15.8230934143066	12.91197681427	0	0				9606	9	9	1	5.9	5.9	0.7	227.84	0	11.332	2818100	105	67	P48634-2;P48634-3	P48634-2;P48634-3	Protein PRRC2A	PRRC2A	3113
13.71617603302	17.1296863555908	18.1022109985352	15.2618741989136	18.7283992767334	16.3918972015381	14.5636129379272	17.5376892089844	15.5272016525269	20.0149517059326	16.6077919006348	18.9341335296631	15.046612739563	16.6424465179443	15.9276857376099	14.3206596374512	16.2821102142334	14.5655784606934	16.6224231719971	16.5189762115479	16.9693870544434	13.4658212661743	15.4739589691162	14.905481338501	19.3204078674316	16.7863464355469	17.3950653076172	12.1026248931885	0	0				9606	47	47	47	32	32	32	177.44	0	95.161	35588000	89	513	P48681	P48681	Nestin	NES	3116
16.2872619628906	16.4539623260498	13.8812370300293	15.5029249191284	16.938591003418	15.8338537216187	11.5459413528442	16.204761505127	17.4348564147949	16.2752151489258	15.9229564666748	14.9436597824097	16.6023368835449	16.0766067504883	16.3478298187256	14.4476642608643	16.0229969024658	12.6456604003906	16.0188732147217	16.6316890716553	17.4447555541992	17.3889427185059	16.977123260498	12.7876091003418	14.7943649291992	15.7680549621582	17.2581977844238	12.2231512069702	0	0				9606	11	10	10	23.2	21.2	21.2	50.909	0	20.894	4473700	23	131	P48735;P48735-2;H0YL11	P48735;P48735-2;H0YL11	Isocitrate dehydrogenase [NADP], mitochondrial	IDH2	3117
15.3052062988281	17.5670356750488	16.4313335418701	15.2444381713867	19.1123275756836	15.6542444229126	14.6850776672363	16.7789249420166	17.3051891326904	13.9980611801147	16.3180656433105	18.0902156829834	16.7773838043213	17.779052734375	16.0659847259521	16.9434070587158	17.2869911193848	15.8690881729126	16.5513477325439	17.053882598877	18.5161457061768	18.4014129638672	17.6810607910156	14.5548286437988	18.1529884338379	17.9905910491943	18.8738460540771	12.151180267334	0	0				9606	3	3	3	15.9	15.9	15.9	19.529	0.00039952	7.1851	11343000	6	91	P49006	P49006	MARCKS-related protein	MARCKSL1	3119
18.7156200408936	18.7243404388428	18.8213691711426	18.2305088043213	18.951114654541	17.3806800842285	17.5925159454346	19.3141136169434	18.1847114562988	17.5316867828369	16.6045818328857	18.4419231414795	17.0309047698975	17.0262641906738	18.4528198242188	16.1131935119629	18.9485778808594	17.9667415618896	18.1608848571777	18.0647106170654	17.3552646636963	18.7255401611328	18.5683727264404	16.7437305450439	16.8822612762451	17.4207000732422	19.5038566589355	12.3115196228027	0	0				9606	16	16	2	28.5	28.5	3	53.801	0	33.538	28048000	25	260	P49189;P49189-2	P49189;P49189-2	4-trimethylaminobutyraldehyde dehydrogenase	ALDH9A1	3120
17.7925243377686	18.1899299621582	17.9765644073486	17.2940998077393	18.9810886383057	13.3275518417358	16.6723155975342	17.7091369628906	18.2294769287109	12.8706474304199	16.8558654785156	18.5260791778564	17.3199901580811	17.7188663482666	17.279483795166	17.6876354217529	18.2161769866943	17.236686706543	17.345422744751	17.6167640686035	18.7292957305908	17.9673614501953	18.4947071075439	12.6037931442261	17.7873668670654	17.9064788818359	18.8392906188965	12.257848739624	0	0				9606	4	4	4	16.2	16.2	16.2	13.293	0	9.5098	10285000	6	93	P49207	P49207	60S ribosomal protein L34	RPL34	3121
16.6694107055664	15.8660469055176	16.5944709777832	16.1917533874512	17.1067676544189	15.5913467407227	15.5917558670044	16.900182723999	16.8888149261475	16.4878406524658	15.9815006256104	17.2139015197754	15.8229942321777	16.5496501922607	16.4318561553955	16.6874294281006	16.7536869049072	16.1307716369629	16.0180053710938	16.1176223754883	16.1431846618652	17.5703754425049	16.9571933746338	14.9472713470459	15.9254150390625	16.3601779937744	17.3009967803955	12.4171457290649	0	0				9606	4	4	4	5.5	5.5	5.5	57.548	0	9.5104	5252400	20	86	P49257	P49257	Protein ERGIC-53	LMAN1	3122
