LFQ intensity Mel11	LFQ intensity Mel13	LFQ intensity Mel3	LFQ intensity Nev8	LFQ intensity Nev11	LFQ intensity Mel12	LFQ intensity Nev12	LFQ intensity Mel10	LFQ intensity Mel8	LFQ intensity Nev14	LFQ intensity Nev5	LFQ intensity Nev7	LFQ intensity Mel4	LFQ intensity Nev2	LFQ intensity Mel9	LFQ intensity Nev10	LFQ intensity Nev4	LFQ intensity Mel14	LFQ intensity Mel1	LFQ intensity Nev9	LFQ intensity Mel2	LFQ intensity Nev13	LFQ intensity Mel5	LFQ intensity Mel6	LFQ intensity Nev1	LFQ intensity Nev3	LFQ intensity Mel7	LFQ intensity Nev6	Library indices	Majority library index	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	iBAQ peptides	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
17.1300888061523	19.2635955810547	19.7844467163086	18.0944480895996	17.3336791992188	18.9214916229248	17.4751625061035	19.5670719146729	18.056266784668	17.887149810791	16.0032978057861	17.6282043457031	19.548397064209	18.5420417785645	18.4680995941162	17.4751625061035	18.5347290039063	19.0057182312012	18.8981761932373	17.5904693603516	19.2417221069336	14.7109136581421	18.8887557983398	19.5319519042969	16.6345272064209	19.6033515930176	18.736083984375	17.2474822998047	0	0				9606	9	9	9	40.6	40.6	40.6	27.4	0	19.608	53409000	10	244	O15400-2;O15400	O15400-2;O15400	Syntaxin-7	STX7	2192
17.7069816589355	18.5989608764648	19.3053226470947	17.4857349395752	17.0439891815186	18.551685333252	12.9766263961792	19.2000980377197	12.6781902313232	17.0235595703125	12.7224979400635	12.9668521881104	18.9120769500732	17.9293746948242	18.5168380737305	13.7521419525146	17.5912017822266	13.3638525009155	17.836519241333	17.1035957336426	17.7948093414307	12.553783416748	13.8529176712036	19.4669246673584	12.4820384979248	13.8080425262451	18.8084487915039	16.8977031707764	0	0				9606	3	3	3	22.5	22.5	22.5	16.32	0.00072913	6.6051	8682000	10	53	O15511;B1ALC0;O15511-2	O15511;B1ALC0;O15511-2	Actin-related protein 2/3 complex subunit 5	ARPC5	2198
12.8530130386353	18.5910911560059	13.9788455963135	13.0380001068115	19.3012199401855	13.0226125717163	18.8471736907959	14.7188339233398	13.2851734161377	20.2420253753662	18.1038513183594	14.1796731948853	13.4005470275879	19.7765007019043	19.3249626159668	20.2037105560303	20.4529209136963	20.3467864990234	13.804986000061	20.13307762146	21.1633701324463	13.3939571380615	14.4948854446411	13.706690788269	18.1097793579102	21.5411815643311	21.4324207305908	20.0516548156738	0	0				9606	4	4	4	27.3	27.3	27.3	14.889	0	9.6037	29168000	8	71	O15540;O15540-2	O15540;O15540-2	Fatty acid-binding protein, brain	FABP7	2200
17.0368175506592	18.2721652984619	18.2522964477539	17.1181697845459	17.040246963501	17.7102813720703	16.7463569641113	18.4324111938477	16.6552238464355	16.8569602966309	15.5387954711914	17.139310836792	18.0823364257813	18.0593338012695	17.5656967163086	17.2425594329834	17.9132175445557	17.7588348388672	16.1177043914795	16.9892616271973	18.1208553314209	12.8625793457031	18.6098575592041	17.7560348510742	15.8372583389282	18.6403999328613	18.5585784912109	17.1805896759033	0	0				9606	22	22	22	25.9	25.9	25.9	90.932	0	46.751	26389000	39	414	O43143	O43143	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	DHX15	2201
13.9825477600098	15.4131650924683	16.2654876708984	13.3143320083618	12.0583972930908	14.7500267028809	13.749698638916	15.7748126983643	12.0632600784302	11.3744421005249	11.4195919036865	13.0029096603394	13.9423313140869	13.0656518936157	14.5029563903809	14.0794582366943	12.6245899200439	11.5204219818115	15.3380746841431	11.8884191513062	14.6981077194214	11.8738241195679	16.5842571258545	14.2377328872681	12.7686624526978	12.0217781066895	15.2690896987915	12.5695943832397	0	0				9606	8	8	8	20.2	20.2	20.2	54.843	0	15.308	1089400	25	84	O43148;O43148-2;K7EP06;K7EPP5;K7ERH6	O43148;O43148-2;K7EP06	mRNA cap guanine-N7 methyltransferase	RNMT	2202
12.4942483901978	17.136209487915	16.7726230621338	18.1607875823975	18.1338539123535	16.9560585021973	18.3026924133301	16.4090595245361	15.483437538147	18.2149448394775	18.8821125030518	18.919921875	17.1194877624512	20.1692543029785	12.8592166900635	13.2051553726196	19.2453479766846	17.228536605835	15.2892980575562	17.6612911224365	16.2340869903564	11.5291242599487	17.0894927978516	16.2090148925781	11.8709955215454	19.4725284576416	17.2350978851318	13.0272836685181	0	0				9606	9	9	9	20.2	20.2	20.2	58.32	0	17.606	8604200	30	116	O43172-2;O43172	O43172-2;O43172	U4/U6 small nuclear ribonucleoprotein Prp4	PRPF4	2206
14.4506959915161	15.5831708908081	16.3703136444092	15.3679609298706	15.3554201126099	14.8444604873657	12.9049472808838	15.6119470596313	13.8860778808594	15.5362777709961	13.9193286895752	15.184100151062	16.4912109375	16.1265640258789	15.1012783050537	15.7899160385132	16.0989360809326	15.4301261901855	14.6667232513428	15.0896577835083	15.7885398864746	12.3079929351807	15.7281866073608	15.6007261276245	14.0131483078003	16.3206596374512	16.0318088531494	14.9699258804321	0	0				9606	6	6	6	17.6	17.6	17.6	45.004	0	10.95	2421200	23	104	O43237-2;O43237;J3KRI4;J3KRZ2;H3BUM4;B4E2E0	O43237-2;O43237;J3KRI4;J3KRZ2	Cytoplasmic dynein 1 light intermediate chain 2	DYNC1LI2	2208
16.2710800170898	17.626636505127	17.740966796875	16.744649887085	16.2820205688477	17.0220432281494	15.7324323654175	17.8613300323486	16.2140731811523	16.2735042572021	11.9343042373657	16.6318302154541	17.3914623260498	17.2251510620117	16.6442794799805	16.9162521362305	17.1898822784424	17.3101692199707	16.1307506561279	16.6012783050537	16.6602458953857	12.8233442306519	17.6396236419678	17.172700881958	15.3353204727173	17.3106136322021	17.3073253631592	16.3669872283936	0	0				9606	17	17	17	35.2	35.2	35.2	60.977	0	31.898	8706900	34	245	O43242;O43242-2;H0YGV8	O43242;O43242-2	26S proteasome non-ATPase regulatory subunit 3	PSMD3	2209
13.4336948394775	15.6792602539063	15.0184173583984	13.5919895172119	12.9716691970825	15.2841014862061	12.4900131225586	15.2525548934937	13.1192169189453	12.6956195831299	11.6828632354736	12.7860240936279	15.8026933670044	14.8832635879517	14.944803237915	13.0046768188477	14.2513341903687	15.8309850692749	14.0432834625244	12.3624095916748	15.0432834625244	12.6053352355957	16.0744132995605	16.0509757995605	12.4043970108032	15.5040121078491	16.3382835388184	13.0674676895142	0	0				9606	6	6	6	7	7	7	90.254	0	10.943	1153000	38	95	O43290;E9PQI8	O43290	U4/U6.U5 tri-snRNP-associated protein 1	SART1	2213
18.8353481292725	20.0981559753418	20.4565353393555	19.6759357452393	19.7476024627686	19.7690105438232	19.188362121582	20.2852306365967	18.6679573059082	19.2525959014893	17.7391204833984	19.7522983551025	20.2607498168945	20.2695655822754	19.5414371490479	19.7517929077148	20.3317794799805	19.6260471343994	19.0804634094238	19.3172760009766	20.0176734924316	12.1740474700928	20.1123523712158	19.8028926849365	18.6073665618896	21.0090160369873	20.5058155059814	19.5782470703125	0	0				9606	25	25	18	39.7	39.7	32.1	70.942	0	52.736	87600000	34	509	O43390;O43390-2;O43390-3;O43390-4;A0A6Q8PH35;B4DT28;A0A6Q8PH31;A0A6Q8PEX7;A0A6Q8PHG0;A0A286YEZ8	O43390;O43390-2;O43390-3;O43390-4;A0A6Q8PH35;B4DT28;A0A6Q8PH31;A0A6Q8PEX7	Heterogeneous nuclear ribonucleoprotein R	HNRNPR	2219
13.6497993469238	16.6078224182129	14.8632669448853	12.6787919998169	13.3275527954102	15.6170082092285	12.3359184265137	14.140830039978	14.1373109817505	13.1385278701782	13.4721097946167	13.3935804367065	15.3393278121948	13.9501914978027	12.8876323699951	13.6693134307861	14.9642505645752	15.6052484512329	14.0939702987671	14.0340251922607	15.6151123046875	12.3372192382813	17.2347240447998	15.6509675979614	14.6866645812988	13.5976638793945	15.6080236434937	13.1610174179077	0	0				9606	6	6	6	9.1	9.1	9.1	77.528	0	12.981	944390	33	63	O43395;O43395-3	O43395	U4/U6 small nuclear ribonucleoprotein Prp3	PRPF3	2220
16.2487983703613	16.9601383209229	16.964656829834	15.6265935897827	15.2383298873901	16.5216007232666	15.1659278869629	17.828483581543	16.1783542633057	16.0335521697998	15.3058481216431	16.0061721801758	16.3914108276367	16.7493724822998	15.9103851318359	13.4453182220459	16.2435646057129	16.1777305603027	16.1220588684082	15.5559072494507	15.3451280593872	10.9659175872803	17.0253982543945	17.0290718078613	13.0512733459473	17.0903186798096	17.0672874450684	15.7646646499634	0	0				9606	10	10	10	56.3	56.3	56.3	22.237	0	18.33	5203800	12	120	O43399;O43399-5;O43399-7;A0A087WYR3;O43399-2;O43399-4;O43399-3;O43399-6;A0A087WZ51	O43399;O43399-5;O43399-7;A0A087WYR3;O43399-2;O43399-4;O43399-3;O43399-6;A0A087WZ51	Tumor protein D54	TPD52L2	2221
14.1343460083008	13.2177610397339	15.6581001281738	14.7040119171143	13.9235363006592	15.0875043869019	15.0918483734131	16.1500453948975	14.2499284744263	15.6075611114502	14.3174829483032	15.6795072555542	15.6239957809448	16.0228672027588	13.744517326355	15.8331623077393	16.2121925354004	15.6907892227173	12.839376449585	15.8791761398315	13.3247222900391	12.9788808822632	14.013596534729	13.5264778137207	12.7786693572998	14.6851863861084	13.9117660522461	14.5333299636841	0	0				9606	10	10	8	11.5	11.5	9.7	112.59	0	20.877	2382300	55	110	O43491;O43491-4;E9PHY5;E9PK52;O43491-3;E9PII3;O43491-2;A0A2R8Y5B3;Q6R5J7;E9PMG5;H0Y5B0;E9PMV8;E9PN54;E9PQN0;E9PQD2;E9PIG0;E9PRG1;E9PJP4	O43491;O43491-4;E9PHY5;E9PK52;O43491-3;E9PII3;O43491-2;A0A2R8Y5B3	Band 4.1-like protein 2	EPB41L2	2224
14.5611686706543	16.0815048217773	17.2123832702637	13.0850515365601	15.2514457702637	15.767951965332	14.8383665084839	13.9634418487549	14.2209825515747	12.8669033050537	11.9514789581299	14.399320602417	14.7739629745483	13.502724647522	15.2562084197998	13.7466011047363	15.5774879455566	15.5780487060547	13.5688247680664	15.4221963882446	12.9904174804688	13.5031700134277	15.8350143432617	16.6897525787354	12.1603479385376	16.0427074432373	15.9967823028564	14.0611181259155	0	0				9606	11	11	11	23.5	23.5	23.5	51.355	0	22.642	1727400	29	86	O43615;M0QXU7;M0R301;M0R124;M0QXM9	O43615;M0QXU7	Mitochondrial import inner membrane translocase subunit TIM44	TIMM44	2229
17.2406044006348	17.6414585113525	18.5349178314209	17.0729484558105	16.5779457092285	17.4740543365479	16.0560245513916	18.5746669769287	16.7840461730957	16.9399700164795	16.3126525878906	17.0005283355713	17.6818141937256	18.6686153411865	17.1672229766846	17.237621307373	17.7692050933838	18.0674457550049	16.1791896820068	16.9639797210693	17.8622989654541	11.7887935638428	18.2019424438477	18.5441570281982	15.7277345657349	18.1693286895752	18.325532913208	17.1024684906006	0	0				9606	4	4	4	13.2	13.2	13.2	38.792	0	9.4801	11982000	15	102	O43681	O43681	ATPase ASNA1	ASNA1	2234
18.2929782867432	19.6044731140137	19.612325668335	18.0953769683838	18.0127983093262	19.4725074768066	17.8116512298584	19.8666362762451	18.1917152404785	18.4433002471924	16.7951259613037	18.3080806732178	18.8997402191162	18.6963901519775	19.2163906097412	18.5752964019775	18.9314250946045	18.7389240264893	18.558614730835	18.3664493560791	18.7335376739502	15.9823474884033	18.9910621643066	19.7311038970947	17.7878131866455	20.0786151885986	19.3898448944092	17.8241386413574	0	0				9606	43	43	26	48.6	48.6	29	104.85	0	91.944	89798000	55	811	O43707;A0A8V8TL71;F5GXS2;H7C144;O43707-2;O43707-3;Q08043;A0A087WSZ2;K7EP19;D6RH00	O43707;A0A8V8TL71;F5GXS2;H7C144;O43707-2	Alpha-actinin-4	ACTN4	2235
14.9697008132935	16.5044002532959	16.6168365478516	15.3403720855713	14.6319723129272	15.4632368087769	12.7003679275513	15.790246963501	15.1562414169312	12.9149417877197	11.0183076858521	13.6159782409668	16.0721321105957	16.3165645599365	15.8612327575684	13.0263252258301	15.6055660247803	16.1102390289307	15.3121385574341	13.3080654144287	15.997444152832	13.1708536148071	16.5821704864502	17.2248687744141	14.5387344360352	16.7338371276855	16.4903030395508	12.7357368469238	0	0				9606	5	5	5	5.5	5.5	5.5	91.35	0	9.2857	2406200	35	57	O43747;O43747-2	O43747;O43747-2	AP-1 complex subunit gamma-1	AP1G1	2238
16.2003631591797	16.1172771453857	17.4929485321045	12.2695798873901	13.3170328140259	15.897349357605	12.7078695297241	13.7385149002075	14.3869400024414	16.9739894866943	15.147403717041	13.2947149276733	13.2082490921021	12.7994832992554	14.1960639953613	13.4253540039063	16.6648368835449	16.8736362457275	15.5918140411377	18.2889747619629	15.1649856567383	11.795991897583	16.5431079864502	16.485200881958	12.2179927825928	17.0038261413574	16.0781097412109	17.3627319335938	0	0				9606	4	4	4	10.6	10.6	10.6	32.943	0.00037037	6.7755	1762400	17	61	O43772;C9JPE1	O43772;C9JPE1	Mitochondrial carnitine/acylcarnitine carrier protein	SLC25A20	2240
16.0457592010498	17.8416862487793	18.2249164581299	16.533224105835	16.5433483123779	17.1477813720703	15.4731664657593	18.0327339172363	16.1149005889893	16.7036056518555	12.6286516189575	16.3535594940186	16.9031295776367	16.7766132354736	16.5183143615723	16.8536758422852	17.0295028686523	17.1895923614502	17.1779651641846	16.1353893280029	17.3816947937012	12.3015375137329	16.7076549530029	17.3317565917969	16.1686325073242	18.2919445037842	17.4533023834229	16.9539012908936	0	0				9606	12	12	12	22.8	22.8	22.8	62.942	0	25.964	8127500	22	140	O43776;K7EIU7;K7EPK2;K7EQ35;O43776-2;K7EMQ6;K7EJ19	O43776	Asparagine--tRNA ligase, cytoplasmic	NARS	2241
15.5429105758667	16.8052406311035	17.616979598999	16.4583911895752	16.0416584014893	16.5417461395264	15.740044593811	17.2675552368164	15.8126039505005	15.7430200576782	11.9900150299072	16.6616382598877	17.5357913970947	16.8070030212402	16.360315322876	16.4585819244385	16.8181571960449	16.8503818511963	15.6555309295654	16.170726776123	17.0021781921387	11.4897651672363	17.0147609710693	16.0491466522217	15.1435823440552	17.4480686187744	17.6885242462158	16.0924892425537	0	0				9606	9	9	9	45.4	45.4	45.4	26.227	0	19.656	9263700	14	154	O43809;H3BND3;H3BV41	O43809;H3BND3	Cleavage and polyadenylation specificity factor subunit 5	NUDT21	2243
16.4030780792236	17.5407180786133	17.676383972168	15.4440765380859	16.2089767456055	16.9780178070068	15.6620845794678	17.4987239837646	13.0876312255859	15.62952709198	11.3339748382568	13.7981538772583	16.6287021636963	14.4004192352295	16.7007656097412	15.8773803710938	16.7844295501709	16.9842624664307	16.0832290649414	15.8401880264282	16.6328239440918	12.3734483718872	17.5127563476563	16.758508682251	15.0857210159302	17.8735160827637	17.5165309906006	15.8189563751221	0	0				9606	6	6	2	14.8	14.8	5	45.283	0	12.163	5051800	17	102	O43813;E9PHS0	O43813;E9PHS0	LanC-like protein 1	LANCL1	2244
14.0286827087402	13.5240097045898	16.5671100616455	12.7933206558228	13.6521501541138	15.1501836776733	13.137113571167	14.0795164108276	12.3440017700195	13.810772895813	11.5304937362671	13.1044025421143	16.4419555664063	13.910267829895	14.9400386810303	15.3268508911133	14.1644353866577	14.0828142166138	14.589241027832	12.8443298339844	15.3447465896606	11.2006464004517	15.8347425460815	14.0532751083374	12.4976949691772	15.5402488708496	16.0126247406006	13.3193130493164	0	0				9606	8	8	8	20.6	20.6	20.6	51.84	0	16.998	1101300	23	66	O43818	O43818	U3 small nucleolar RNA-interacting protein 2	RRP9	2246
16.8395977020264	17.4183139801025	18.5151844024658	13.1419687271118	13.943564414978	17.2259979248047	14.6087741851807	18.4658699035645	16.5065402984619	14.9129829406738	12.1489200592041	15.9421710968018	17.0019588470459	16.6630306243896	17.7096767425537	13.8507671356201	16.2470741271973	17.4439468383789	16.8191566467285	12.6723670959473	16.1799488067627	11.6914377212524	18.041316986084	17.7892150878906	12.4507150650024	18.1095237731934	17.0271282196045	14.9137306213379	0	0				9606	9	9	9	30.2	30.2	30.2	37.106	0	20.657	7502400	16	120	O43852;O43852-3;O43852-5;O43852-2;O43852-4;O43852-13;O43852-14;O43852-9;O43852-11;O43852-10;O43852-6;H0Y875;O43852-15;O43852-12;O43852-7;O43852-8	O43852;O43852-3;O43852-5;O43852-2;O43852-4;O43852-13;O43852-14;O43852-9;O43852-11;O43852-10;O43852-6	Calumenin	CALU	2250
13.391300201416	16.144458770752	17.2637100219727	14.0977849960327	13.8067512512207	16.0183963775635	14.4263305664063	15.9461755752563	12.983512878418	13.2331781387329	13.1340093612671	12.9345102310181	15.4800958633423	15.4935741424561	15.4316282272339	14.0676803588867	15.0452899932861	16.7477989196777	14.7555656433105	13.0721054077148	15.2608089447021	11.2436380386353	16.4937000274658	13.2477645874023	12.6536331176758	15.5577325820923	15.870532989502	13.3868427276611	0	0				9606	5	5	1	7.7	7.7	1.7	53.753	0	9.5963	2099900	22	59	O43865-2;O43865	O43865-2;O43865	Putative adenosylhomocysteinase 2	AHCYL1	2252
15.5720491409302	16.8562316894531	16.9790229797363	15.827392578125	15.5034217834473	16.9838180541992	15.6037998199463	17.4575576782227	15.1955261230469	15.8043575286865	14.6978359222412	16.0849742889404	17.0107250213623	17.6711406707764	16.334623336792	15.8189811706543	16.3840408325195	16.6267070770264	15.7444925308228	15.9564437866211	16.4973068237305	11.8913087844849	17.6591320037842	17.1454944610596	14.5985174179077	18.0997486114502	16.9423770904541	15.7202978134155	0	0				9606	11	11	5	9.3	9.3	5.5	121.9	0	21.078	3931100	55	164	O60264	O60264	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	SMARCA5	2261
14.8996877670288	15.7196826934814	16.9855976104736	14.8703165054321	14.9158325195313	15.8199796676636	15.1347074508667	16.5000476837158	14.4959802627563	15.4560976028442	14.1583728790283	15.2789211273193	15.5837001800537	16.6013927459717	15.5694999694824	14.9760274887085	15.826548576355	15.60964012146	14.98486328125	14.7257919311523	15.0103092193604	12.5647268295288	16.3087825775146	15.3733072280884	14.4134292602539	16.1718406677246	16.5724487304688	15.0504865646362	0	0				9606	21	21	18	17.1	17.1	15.5	144.68	0	39.087	3964500	66	182	O60271-4;O60271;O60271-2;O60271-5;O60271-3;O60271-9;D6RHI8;A0A8I5KWZ2;Q9UPT6-2;H0YBE9	O60271-4;O60271;O60271-2;O60271-5;O60271-3;O60271-9	C-Jun-amino-terminal kinase-interacting protein 4	SPAG9	2262
13.799690246582	15.0293731689453	16.1183528900146	13.4094924926758	13.178747177124	15.1691026687622	14.2784662246704	15.7765874862671	12.9420557022095	14.1440696716309	14.8831205368042	13.9029808044434	13.3346920013428	12.9451875686646	14.8500890731812	13.0064659118652	14.3475522994995	14.5553684234619	15.5745048522949	13.5940914154053	15.1258172988892	13.6040210723877	14.9501457214355	15.176173210144	12.3144769668579	14.3518362045288	15.1604232788086	14.0523128509521	0	0				9606	9	9	9	7	7	7	139.55	0	14.311	985460	59	87	O60343-2;O60343-3;O60343;A0A3B3IRT3;Q5JU47;O60343-4;O60343-5	O60343-2;O60343-3;O60343;A0A3B3IRT3	TBC1 domain family member 4	TBC1D4	2267
14.8097677230835	16.0208930969238	15.2833776473999	15.8913326263428	14.2497882843018	13.9377412796021	13.2671527862549	17.2420024871826	14.0532474517822	14.605884552002	12.2118673324585	15.2712440490723	17.7529029846191	12.9831008911133	14.8250112533569	13.8957777023315	14.1041889190674	14.2495574951172	12.3989629745483	12.9610500335693	13.0008172988892	12.4230489730835	15.6254234313965	16.854528427124	12.0062961578369	15.144458770752	15.5121231079102	12.5473823547363	0	0				9606	9	9	9	17.5	17.5	17.5	54.554	0	20.012	2338500	24	90	O60443;C9JSR4;O60443-3;H7C147;H7BZJ0;O60443-2	O60443;C9JSR4;O60443-3	Non-syndromic hearing impairment protein 5	DFNA5	2270
14.9692516326904	14.7661151885986	16.2321014404297	14.4329986572266	12.2411346435547	15.7380132675171	14.5716934204102	14.8912143707275	14.2514085769653	15.1445388793945	11.6781425476074	13.4175586700439	14.6389446258545	15.2413129806519	15.4577980041504	14.1129283905029	15.7508115768433	15.5539894104004	14.9491424560547	14.7941112518311	14.7232875823975	12.8327112197876	15.6162328720093	14.7691659927368	14.0215005874634	14.379581451416	16.6045246124268	15.124363899231	0	0				9606	8	8	8	5.5	5.5	5.5	175.74	0	13.54	1193000	77	99	O60486;B4DHQ7;F8W1K6;F8VUW4;F5H3A2;H0YAB2;Q9Y4D7-2;Q9Y4D7	O60486	Plexin-C1	PLXNC1	2273
15.6829118728638	17.3635864257813	16.7953796386719	13.4718999862671	13.3513059616089	16.9197483062744	12.5108413696289	17.54909324646	16.589168548584	12.7897024154663	11.4902505874634	12.5837001800537	17.3501796722412	12.1080732345581	16.8677368164063	13.6242179870605	14.0878896713257	17.00634765625	17.1419067382813	13.4085416793823	13.6568593978882	11.8561983108521	15.8270950317383	17.8749580383301	13.3814449310303	13.37535572052	16.3664932250977	13.7231912612915	0	0				9606	7	7	6	45.7	45.7	39.3	16.315	0	14.091	3135200	8	50	O60493-4;O60493;O60493-2;O60493-3	O60493-4;O60493;O60493-2	Sorting nexin-3	SNX3	2274
16.332124710083	18.3604621887207	18.4030780792236	17.4217681884766	17.5116748809814	18.1211090087891	17.5542736053467	18.1208553314209	16.6735572814941	17.6610126495361	16.4181003570557	18.0480403900146	18.2707061767578	18.2932910919189	17.793794631958	17.5754070281982	18.6585388183594	17.8743572235107	16.4626789093018	17.7439270019531	18.3995361328125	11.6791305541992	18.9622859954834	18.0817642211914	16.0833549499512	18.9529342651367	18.6217079162598	17.0283164978027	0	0				9606	17	10	10	27.9	19.7	19.7	65.681	0	21.36	13258000	31	169	O60506-2;O60506;A0A7I2V2F2;A0A7I2V309;A0A7I2V4Z0;A0A7I2YQN2;O60506-4;O60506-3;B7Z645;A0A7I2V346;A0A7I2V5Q6;O60506-5;A0A7I2YQV8;F6UXX1;A0A7I2V4J0;A0A7I2V2F0	O60506-2;O60506;A0A7I2V2F2;A0A7I2V309;A0A7I2V4Z0;A0A7I2YQN2;O60506-4;O60506-3;B7Z645;A0A7I2V346;A0A7I2V5Q6;O60506-5	Heterogeneous nuclear ribonucleoprotein Q	SYNCRIP	2277
15.9250907897949	16.0975170135498	16.7161235809326	15.2432851791382	14.0206327438354	15.457989692688	15.0897397994995	18.4495601654053	15.8296976089478	13.64586353302	12.5962362289429	14.2914581298828	16.2755241394043	15.218563079834	15.325270652771	13.6382093429565	15.4069690704346	15.8754377365112	15.3926191329956	14.7658557891846	16.1005592346191	12.1224422454834	16.8802299499512	15.8996877670288	13.1090307235718	15.9401302337646	17.6423053741455	13.0864515304565	0	0				9606	18	18	18	28.5	28.5	28.5	84.784	0	37.913	5029500	43	192	O60568;H7C2V1;H7C2S8;C9JU11;H7C0B8;C9JIX5;H7C2A8	O60568	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3	PLOD3	2281
12.9865522384644	15.2106714248657	16.2344799041748	14.9264354705811	13.6694383621216	15.2608823776245	14.1135740280151	16.7922058105469	14.6383790969849	12.6024475097656	12.9633741378784	13.483057975769	14.8876962661743	12.7918395996094	14.7814617156982	13.1475915908813	13.5020542144775	15.5471954345703	12.3826961517334	15.0445652008057	15.2476682662964	12.1089000701904	15.797534942627	15.4400253295898	12.8742561340332	14.5319805145264	15.9859972000122	13.0923290252686	0	0				9606	6	6	3	7	7	4.3	85.566	0	12.42	1229000	35	63	O60645;D6RB59;D6RBR9	O60645;D6RB59	Exocyst complex component 3	EXOC3	2282
16.4834537506104	16.4009799957275	17.3644428253174	17.208101272583	15.8228197097778	16.5183448791504	15.9206085205078	17.3453350067139	16.1304893493652	16.7129039764404	12.9868726730347	17.3264122009277	16.8411960601807	17.7871761322021	16.6793422698975	16.96262550354	17.1981563568115	16.9748859405518	16.573055267334	16.3542499542236	16.6842823028564	12.7410850524902	17.7703666687012	17.684009552002	16.2406044006348	18.4439868927002	16.9777946472168	16.9848194122314	0	0				9606	9	9	9	26.5	26.5	26.5	45.803	0	19.237	10537000	26	151	O60664-4;O60664-3;O60664;K7EL96;K7ERZ3;K7ER39;O60664-2	O60664-4;O60664-3;O60664;K7EL96;K7ERZ3	Perilipin-3	PLIN3	2283
14.7317962646484	16.2419452667236	16.3308124542236	15.729302406311	15.0322608947754	15.9543552398682	13.0001544952393	16.1695728302002	13.1355638504028	15.502986907959	14.1802196502686	14.9832162857056	16.0926742553711	16.9008903503418	14.6507711410522	16.2244358062744	16.3835868835449	16.2803535461426	15.8888626098633	15.2051057815552	16.3677043914795	11.6505842208862	17.4311065673828	16.1356887817383	11.4956312179565	16.4187088012695	15.6912803649902	14.2136354446411	0	0				9606	9	9	9	22.7	22.7	22.7	55.023	0	21.279	4661100	28	164	O60701;O60701-2;O60701-3;E7ER83;E7ETF4;E7EV97;E7ER95;D6RHF4;E9PBD2	O60701;O60701-2;O60701-3	UDP-glucose 6-dehydrogenase	UGDH	2285
12.7407760620117	17.346981048584	16.9213752746582	16.6738338470459	16.2872428894043	13.1050252914429	15.8615961074829	16.804988861084	16.0033416748047	16.1839256286621	14.9525136947632	16.5531940460205	16.5674667358398	17.7105503082275	15.6558380126953	16.655782699585	16.8796310424805	16.9950160980225	15.7559041976929	16.0983200073242	16.3422660827637	11.0037317276001	17.0959949493408	16.8271198272705	15.2396726608276	16.8756771087646	16.8347911834717	16.337516784668	0	0				9606	10	8	8	19.7	15.6	15.6	58.47	0	13.444	4748900	27	113	O60749;O60749-2;D6RC15	O60749;O60749-2	Sorting nexin-2	SNX2	2286
15.8206777572632	16.7044162750244	17.3320198059082	15.5561771392822	13.6551713943481	16.4247398376465	14.9219799041748	17.7238082885742	15.8501377105713	15.9249048233032	11.8874092102051	15.6499013900757	16.9922523498535	17.0211753845215	16.817907333374	16.596305847168	16.847204208374	16.9256706237793	14.2417593002319	15.5185918807983	16.7449131011963	12.0466089248657	17.9057159423828	17.2917652130127	15.313307762146	16.9360618591309	17.1813659667969	15.7365074157715	0	0				9606	14	14	14	13.8	13.8	13.8	107.89	0	28.987	6047100	43	180	O60763;O60763-2	O60763;O60763-2	General vesicular transport factor p115	USO1	2287
20.0957107543945	21.0955829620361	20.6414775848389	19.6264572143555	20.3153972625732	20.3372344970703	19.7647590637207	21.2078266143799	19.7367286682129	20.4681186676025	18.7457981109619	20.7427921295166	20.7035388946533	20.7676544189453	20.6890182495117	20.8635540008545	20.6584873199463	20.2306957244873	20.2081241607666	20.4182319641113	20.1230049133301	12.3788061141968	20.5653247833252	20.3121871948242	20.3815269470215	21.7584114074707	21.5423164367676	20.0773105621338	0	0				9606	12	2	0	77	7.9	0	13.906	0.00060753	4.8102	56919000	7	63	P62807;O60814;U3KQK0;Q99879;Q99877;Q93079;Q5QNW6;P57053;Q5QNW6-2;Q99880;A0A2R8Y619	P62807;O60814;U3KQK0;Q99879;Q99877;Q93079;Q5QNW6;P57053;Q5QNW6-2;Q99880	Histone H2B type 1-C/E/F/G/I;Histone H2B type 1-K;Histone H2B;Histone H2B type 1-M;Histone H2B type 1-N;Histone H2B type 1-H;Histone H2B type 2-F;Histone H2B type F-S;Histone H2B type 1-L	HIST1H2BC;HIST1H2BK;HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;H2BFS;HIST1H2BL	2290
